STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,AGE,,SEX,,SOCIO_ECON_STATUS,,DEATH_CAUSE,,CALC_METHODOLOGY,,GESTATION_THRESHOLD,,HEALTH_STATUS,,DISEASE,,CANCER_SITE,,TIME_PERIOD,,OBS_VALUE,,DECIMALS,,OBS_STATUS,,OBS_STATUS2,,OBS_STATUS3,,UNIT_MULT,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,83.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,83.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,83.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,83.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,78.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,78.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,78.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,80.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,80.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,81.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,81.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,81,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,81.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,81,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,80.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,83,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,83.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,83.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,DEU,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,78.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,84.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,83.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,84,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,81.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,81.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,81.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,81.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,81.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,83.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,79,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,78.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,77.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,78.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,79.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,79.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,78.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,78.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,78.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,81.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,80.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,80.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,81.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,84.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,83.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,82.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,GRC,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,83.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,72.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,72.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,72.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,79.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,79.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,79.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,79.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,79,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,72.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,76.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,76,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,74.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,75.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,76.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,76.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,76,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,76.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,75.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,80.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,79.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,77.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,79,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,73.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,72.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,70.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,HUN,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,72.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,81.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,81.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,80.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,84.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,84.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,84.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,84.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,83.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,81.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,82.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,82.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,83.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,83.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,83.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,82.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,82.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,82.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,82.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,84.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,83.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,84.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,84.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,80.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,80.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,81.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,ISL,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,81.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,IRL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,84.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,IRL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,84.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,IRL,,A,,LFEXP,,Y,,Y0,,F,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,84.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_HEALTH_STATUS(1.0),,I,IRL,,A,,LFEXP,,Y,,Y0,,M,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,80.8,,,,,,,,,,,
